date,time,specific_cond_mS.cm,salinity_ppt
2021-03-21,5:45,1631.4,0.8157
2021-03-21,6:15,1632.1,0.81605
2021-03-21,6:45,1631.7,0.81585
2021-03-21,7:15,1630.6,0.8153
2021-03-21,7:45,1629.4,0.8147
2021-03-21,8:15,1629.6,0.8148
2021-03-21,8:45,1629.7,0.81485
2021-03-21,9:15,1628.2,0.8141
2021-03-21,9:45,1626.5,0.81325
2021-03-21,10:15,1625.9,0.81295
2021-03-21,10:45,1625.5,0.81275
2021-03-21,11:15,1623.3,0.81165
2021-03-21,11:45,1622.7,0.81135
2021-03-21,12:15,1619.5,0.80975
2021-03-21,12:45,1617,0.8085
2021-03-21,13:15,1615.7,0.80785
2021-03-21,13:45,1618.1,0.80905
2021-03-21,14:15,1619.8,0.8099
2021-03-21,14:45,1621.5,0.81075
2021-03-21,15:15,1619.4,0.8097
2021-03-21,15:45,1619.6,0.8098
2021-03-21,16:15,1620.3,0.81015
2021-03-21,16:45,1619.5,0.80975
2021-03-21,17:15,1619.4,0.8097
2021-03-21,17:45,1619.9,0.80995
2021-03-21,18:15,1621.2,0.8106
2021-03-21,18:45,1623.3,0.81165
2021-03-21,19:15,1624.4,0.8122
2021-03-21,19:45,1623.7,0.81185
2021-03-21,20:15,1624,0.812
2021-03-21,20:45,1625.5,0.81275
2021-03-21,21:15,1625.7,0.81285
2021-03-21,21:45,1624.9,0.81245
2021-03-21,22:15,1625.4,0.8127
2021-03-21,22:45,1626.7,0.81335
2021-03-21,23:15,1626.5,0.81325
2021-03-21,23:45,1627,0.8135
2021-03-22,0:15,1626.6,0.8133
2021-03-22,0:45,1626.9,0.81345
2021-03-22,1:15,1627.5,0.81375
2021-03-22,1:45,1626.5,0.81325
2021-03-22,2:15,1626.1,0.81305
2021-03-22,2:45,1626.6,0.8133
2021-03-22,3:15,1627.1,0.81355
2021-03-22,3:45,1627.7,0.81385
2021-03-22,4:15,1627.4,0.8137
2021-03-22,4:45,1628.1,0.81405
2021-03-22,5:15,1627.8,0.8139
2021-03-22,5:45,1627.6,0.8138
2021-03-22,6:15,1627.7,0.81385
2021-03-22,6:45,1628.6,0.8143
2021-03-22,7:15,1628.1,0.81405
2021-03-22,7:45,1628,0.814
2021-03-22,8:15,1628.2,0.8141
2021-03-22,8:45,1628.1,0.81405
2021-03-22,9:15,1626.7,0.81335
2021-03-22,9:45,1627,0.8135
2021-03-22,10:15,1627.3,0.81365
2021-03-22,10:45,1628,0.814
2021-03-22,11:15,1628.5,0.81425
2021-03-22,11:45,1626.9,0.81345
2021-03-22,12:15,1627.8,0.8139
2021-03-22,12:45,1627.6,0.8138
2021-03-22,13:15,1628.1,0.81405
2021-03-22,13:45,1623.9,0.81195
2021-03-22,14:15,1624.7,0.81235
2021-03-22,14:45,1625.7,0.81285
2021-03-22,15:15,1626.3,0.81315
2021-03-22,15:45,1626.2,0.8131
2021-03-22,16:15,1626,0.813
2021-03-22,16:45,1626.2,0.8131
2021-03-22,17:15,1626.3,0.81315
2021-03-22,17:45,1627.5,0.81375
2021-03-22,18:15,1629,0.8145
2021-03-22,18:45,1629.3,0.81465
2021-03-22,19:15,1629.5,0.81475
2021-03-22,19:45,1629.4,0.8147
2021-03-22,20:15,1629.1,0.81455
2021-03-22,20:45,1629.5,0.81475
2021-03-22,21:15,1630.7,0.81535
2021-03-22,21:45,1631.4,0.8157
2021-03-22,22:15,1630.7,0.81535
2021-03-22,22:45,1631.2,0.8156
2021-03-22,23:15,1631.1,0.81555
2021-03-22,23:45,1631.7,0.81585
2021-03-23,0:15,1630.8,0.8154
2021-03-23,0:45,1632.6,0.8163
2021-03-23,1:15,1632.5,0.81625
2021-03-23,1:45,1633.8,0.8169
2021-03-23,2:15,1631.1,0.81555
2021-03-23,2:45,1631.8,0.8159
2021-03-23,3:15,1631.5,0.81575
2021-03-23,3:45,1632.1,0.81605
2021-03-23,4:15,1629.1,0.81455
2021-03-23,4:45,1632.5,0.81625
2021-03-23,5:15,1631.3,0.81565
2021-03-23,5:45,1633,0.8165
2021-03-23,6:15,1632.7,0.81635
2021-03-23,6:45,1632.7,0.81635
2021-03-23,7:15,1632.7,0.81635
2021-03-23,7:45,1633.1,0.81655
2021-03-23,8:15,1632.6,0.8163
2021-03-23,8:45,1631.8,0.8159
2021-03-23,9:15,1630.9,0.81545
2021-03-23,9:45,1630.1,0.81505
2021-03-23,10:15,1629.9,0.81495
2021-03-23,10:45,1628.8,0.8144
2021-03-23,11:15,1626.8,0.8134
2021-03-23,11:45,1625.1,0.81255
2021-03-23,12:15,1623.1,0.81155
2021-03-23,12:45,1621.3,0.81065
2021-03-23,13:15,1618.4,0.8092
2021-03-23,13:45,1616.6,0.8083
2021-03-23,14:15,1619.4,0.8097
2021-03-23,14:45,1617.7,0.80885
2021-03-23,15:15,1621.8,0.8109
2021-03-23,15:45,1622.5,0.81125
2021-03-23,16:15,1619.7,0.80985
2021-03-23,16:45,1621,0.8105
2021-03-23,17:15,1623.5,0.81175
2021-03-23,17:45,1623.8,0.8119
2021-03-23,18:15,1625.8,0.8129
2021-03-23,18:45,1626.6,0.8133
2021-03-23,19:15,1628.1,0.81405
2021-03-23,19:45,1629.6,0.8148
2021-03-23,20:15,1629.4,0.8147
2021-03-23,20:45,1630.5,0.81525
2021-03-23,21:15,1630.4,0.8152
2021-03-23,21:45,1632.3,0.81615
2021-03-23,22:15,1632.3,0.81615
2021-03-23,22:45,1631.2,0.8156
2021-03-23,23:15,1632,0.816
2021-03-23,23:45,1631.1,0.81555
2021-03-24,0:15,1632.1,0.81605
2021-03-24,0:45,1632,0.816
2021-03-24,1:15,1632.1,0.81605
2021-03-24,1:45,1632.1,0.81605
2021-03-24,2:15,1628.6,0.8143
2021-03-24,2:45,1624.8,0.8124
2021-03-24,3:15,1630.1,0.81505
2021-03-24,3:45,1627.1,0.81355
2021-03-24,4:15,1629.7,0.81485
2021-03-24,4:45,1631.8,0.8159
2021-03-24,5:15,1628.5,0.81425
2021-03-24,5:45,1631.8,0.8159
2021-03-24,6:15,1632,0.816
2021-03-24,6:45,1634.6,0.8173
2021-03-24,7:15,1633.3,0.81665
2021-03-24,7:45,1628.3,0.81415
2021-03-24,8:15,1628.3,0.81415
2021-03-24,8:45,1628.3,0.81415
2021-03-24,9:15,1632.4,0.8162
2021-03-24,9:45,1630.9,0.81545
2021-03-24,10:15,1631.1,0.81555
2021-03-24,10:45,1629.5,0.81475
2021-03-24,11:15,1629.2,0.8146
2021-03-24,11:45,1627.3,0.81365
2021-03-24,12:15,1624.2,0.8121
2021-03-24,12:45,1623.6,0.8118
2021-03-24,13:15,1621.5,0.81075
2021-03-24,13:45,1624,0.812
2021-03-24,14:15,1623.6,0.8118
2021-03-24,14:45,1624,0.812
2021-03-24,15:15,1625.3,0.81265
2021-03-24,15:45,1625.9,0.81295
2021-03-24,16:15,1624.8,0.8124
2021-03-24,16:45,1625,0.8125
2021-03-24,17:15,1626.6,0.8133
2021-03-24,17:45,1627,0.8135
2021-03-24,18:15,1627.9,0.81395
2021-03-24,18:45,1629.7,0.81485
2021-03-24,19:15,1626.4,0.8132
2021-03-24,19:45,1630.8,0.8154
2021-03-24,20:15,1632.1,0.81605
2021-03-24,20:45,1633.2,0.8166
2021-03-24,21:15,1634.8,0.8174
2021-03-24,21:45,1634,0.817
2021-03-24,22:15,1633.1,0.81655
2021-03-24,22:45,1634,0.817
2021-03-24,23:15,1633.3,0.81665
2021-03-24,23:45,1634.2,0.8171
2021-03-25,0:15,1634,0.817
2021-03-25,0:45,1633.9,0.81695
2021-03-25,1:15,1633.5,0.81675
2021-03-25,1:45,1634.2,0.8171
2021-03-25,2:15,1634,0.817
2021-03-25,2:45,1634.8,0.8174
2021-03-25,3:15,1635,0.8175
2021-03-25,3:45,1634.8,0.8174
2021-03-25,4:15,1634.8,0.8174
2021-03-25,4:45,1636.4,0.8182
2021-03-25,5:15,1636.5,0.81825
2021-03-25,5:45,1635.9,0.81795
2021-03-25,6:15,1635.9,0.81795
2021-03-25,6:45,1636.7,0.81835
2021-03-25,7:15,1636.1,0.81805
2021-03-25,7:45,1636,0.818
2021-03-25,8:15,1636.2,0.8181
2021-03-25,8:45,1634.8,0.8174
2021-03-25,9:15,1634.6,0.8173
2021-03-25,9:45,1634,0.817
2021-03-25,10:15,1633.3,0.81665
2021-03-25,10:45,1632.1,0.81605
2021-03-25,11:15,1629.9,0.81495
2021-03-25,11:45,1629.4,0.8147
2021-03-25,12:15,1626.2,0.8131
2021-03-25,12:45,1626.5,0.81325
2021-03-25,13:15,1626.8,0.8134
2021-03-25,13:45,1625.1,0.81255
2021-03-25,14:15,1624.5,0.81225
2021-03-25,14:45,1624,0.812
2021-03-25,15:15,1620.5,0.81025
2021-03-25,15:45,1623,0.8115
2021-03-25,16:15,1624,0.812
2021-03-25,16:45,1624.5,0.81225
2021-03-25,17:15,1626.3,0.81315
2021-03-25,17:45,1627.6,0.8138
2021-03-25,18:15,1629.4,0.8147
2021-03-25,18:45,1630.9,0.81545
2021-03-25,19:15,1632.4,0.8162
2021-03-25,19:45,1632.8,0.8164
2021-03-25,20:15,1634.6,0.8173
2021-03-25,20:45,1634.8,0.8174
2021-03-25,21:15,1637,0.8185
2021-03-25,21:45,1635.9,0.81795
2021-03-25,22:15,1636.6,0.8183
2021-03-25,22:45,1637.3,0.81865
2021-03-25,23:15,1637.5,0.81875
2021-03-25,23:45,1637,0.8185
2021-03-26,0:15,1638.4,0.8192
2021-03-26,0:45,1643.5,0.82175
2021-03-26,1:15,1638.4,0.8192
2021-03-26,1:45,1638.9,0.81945
2021-03-26,2:15,1639.8,0.8199
2021-03-26,2:45,1639.3,0.81965
2021-03-26,3:15,1638.6,0.8193
2021-03-26,3:45,1640.1,0.82005
2021-03-26,4:15,1635.6,0.8178
2021-03-26,4:45,1637.9,0.81895
2021-03-26,5:15,1638.9,0.81945
2021-03-26,5:45,1637.6,0.8188
2021-03-26,6:15,1637.9,0.81895
2021-03-26,6:45,1636.7,0.81835
2021-03-26,7:15,1634,0.817
2021-03-26,7:45,1634.6,0.8173
2021-03-26,8:15,1635.5,0.81775
2021-03-26,8:45,1636.7,0.81835
2021-03-26,9:15,1638.6,0.8193
2021-03-26,9:45,1637.7,0.81885
2021-03-26,10:15,1635.5,0.81775
2021-03-26,10:45,1634.3,0.81715
2021-03-26,11:15,1634.8,0.8174
2021-03-26,11:45,1633.5,0.81675
2021-03-26,12:15,1630.2,0.8151
2021-03-26,12:45,1629.4,0.8147
2021-03-26,13:15,1628,0.814
2021-03-26,13:45,1625.8,0.8129
2021-03-26,14:15,1626.5,0.81325
2021-03-26,14:45,1625.5,0.81275
2021-03-26,15:15,1625.4,0.8127
2021-03-26,15:45,1626.1,0.81305
2021-03-26,16:15,1625.4,0.8127
2021-03-26,16:45,1626,0.813
2021-03-26,17:15,1627.9,0.81395
2021-03-26,17:45,1627.8,0.8139
2021-03-26,18:15,1629.4,0.8147
2021-03-26,18:45,1630,0.815
2021-03-26,19:15,1631.8,0.8159
2021-03-26,19:45,1635.1,0.81755
2021-03-26,20:15,1633,0.8165
2021-03-26,20:45,1634,0.817
2021-03-26,21:15,1634.9,0.81745
2021-03-26,21:45,1633.7,0.81685
2021-03-26,22:15,1634.8,0.8174
2021-03-26,22:45,1634.4,0.8172
2021-03-26,23:15,1635.5,0.81775
2021-03-26,23:45,1634.9,0.81745
2021-03-27,0:15,1635.8,0.8179
2021-03-27,0:45,1636,0.818
2021-03-27,1:15,1634.5,0.81725
2021-03-27,1:45,1632.4,0.8162
2021-03-27,2:15,1636.3,0.81815
2021-03-27,2:45,1636.1,0.81805
2021-03-27,3:15,1637,0.8185
2021-03-27,3:45,1637,0.8185
2021-03-27,4:15,1635.9,0.81795
2021-03-27,4:45,1636.4,0.8182
2021-03-27,5:15,1634.7,0.81735
2021-03-27,5:45,1634.2,0.8171
2021-03-27,6:15,1635.9,0.81795
2021-03-27,6:45,1635.7,0.81785
2021-03-27,7:15,1634.6,0.8173
2021-03-27,7:45,1635,0.8175
2021-03-27,8:15,1634.4,0.8172
2021-03-27,8:45,1635.7,0.81785
2021-03-27,9:15,1634.4,0.8172
2021-03-27,9:45,1634.2,0.8171
2021-03-27,10:15,1633,0.8165
2021-03-27,10:45,1634.6,0.8173
2021-03-27,11:15,1627.9,0.81395
2021-03-27,11:45,1626.1,0.81305
2021-03-27,12:15,1624.3,0.81215
2021-03-27,12:45,1620.8,0.8104
2021-03-27,13:15,1618,0.809
2021-03-27,13:45,1617.5,0.80875
2021-03-27,14:15,1617.3,0.80865
2021-03-27,14:45,1617.3,0.80865
2021-03-27,15:15,1617.3,0.80865
2021-03-27,15:45,1617.5,0.80875
2021-03-27,16:15,1622.9,0.81145
2021-03-27,16:45,1623,0.8115
2021-03-27,17:15,1625.5,0.81275
2021-03-27,17:45,1626.7,0.81335
2021-03-27,18:15,1627,0.8135
2021-03-27,18:45,1627.6,0.8138
2021-03-27,19:15,1631.9,0.81595
2021-03-27,19:45,1631.2,0.8156
2021-03-27,20:15,1631.5,0.81575
2021-03-27,20:45,1633.2,0.8166
2021-03-27,21:15,1633,0.8165
2021-03-27,21:45,1633.1,0.81655
2021-03-27,22:15,1633.5,0.81675
2021-03-27,22:45,1633.9,0.81695
2021-03-27,23:15,1634.2,0.8171
2021-03-27,23:45,1634.2,0.8171
2021-03-28,0:15,1634.5,0.81725
2021-03-28,0:45,1635,0.8175
2021-03-28,1:15,1635.1,0.81755
2021-03-28,1:45,1635,0.8175
2021-03-28,2:15,1636.1,0.81805
2021-03-28,2:45,1634.9,0.81745
2021-03-28,3:15,1634.4,0.8172
2021-03-28,3:45,1630.6,0.8153
2021-03-28,4:15,1630.7,0.81535
2021-03-28,4:45,1634,0.817
2021-03-28,5:15,1634.5,0.81725
2021-03-28,5:45,1635,0.8175
2021-03-28,6:15,1635.9,0.81795
2021-03-28,6:45,1637.4,0.8187
2021-03-28,7:15,1637.4,0.8187
2021-03-28,7:45,1637.2,0.8186
2021-03-28,8:15,1637.4,0.8187
2021-03-28,8:45,1636.3,0.81815
2021-03-28,9:15,1636.3,0.81815
2021-03-28,9:45,1635.8,0.8179
2021-03-28,10:15,1633.9,0.81695
2021-03-28,10:45,1632.4,0.8162
2021-03-28,11:15,1629.8,0.8149
2021-03-28,11:45,1625.8,0.8129
2021-03-28,12:15,1620.1,0.81005
2021-03-28,12:45,1617.4,0.8087
2021-03-28,13:15,1614.8,0.8074
2021-03-28,13:45,1613.6,0.8068
2021-03-28,14:15,1611.5,0.80575
2021-03-28,14:45,1610,0.805
2021-03-28,15:15,1610.5,0.80525
2021-03-28,15:45,1610.4,0.8052
2021-03-28,16:15,1611.6,0.8058
2021-03-28,16:45,1611.9,0.80595
2021-03-28,17:15,1614.3,0.80715
2021-03-28,17:45,1618.8,0.8094
2021-03-28,18:15,1620.9,0.81045
2021-03-28,18:45,1623.8,0.8119
2021-03-28,19:15,1624.9,0.81245
2021-03-28,19:45,1626.5,0.81325
2021-03-28,20:15,1627.3,0.81365
2021-03-28,20:45,1629,0.8145
2021-03-28,21:15,1629.5,0.81475
2021-03-28,21:45,1630.3,0.81515
2021-03-28,22:15,1631.8,0.8159
2021-03-28,22:45,1625.1,0.81255
2021-03-28,23:15,1633.5,0.81675
2021-03-28,23:45,1633.3,0.81665
2021-03-29,0:15,1633.4,0.8167
2021-03-29,0:45,1633.6,0.8168
2021-03-29,1:15,1633.8,0.8169
2021-03-29,1:45,1633.4,0.8167
2021-03-29,2:15,1633.2,0.8166
2021-03-29,2:45,1631.2,0.8156
2021-03-29,3:15,1633,0.8165
2021-03-29,3:45,1629.6,0.8148
2021-03-29,4:15,1631.5,0.81575
2021-03-29,4:45,1633.5,0.81675
2021-03-29,5:15,1632.7,0.81635
2021-03-29,5:45,1633.9,0.81695
2021-03-29,6:15,1633.7,0.81685
2021-03-29,6:45,1632.9,0.81645
2021-03-29,7:15,1632.8,0.8164
2021-03-29,7:45,1626.9,0.81345
2021-03-29,8:15,1628.5,0.81425
2021-03-29,8:45,1632.1,0.81605
2021-03-29,9:15,1631.9,0.81595
2021-03-29,9:45,1631.3,0.81565
2021-03-29,10:15,1628.9,0.81445
2021-03-29,10:45,1625.6,0.8128
2021-03-29,11:15,1623,0.8115
2021-03-29,11:45,1623.7,0.81185
2021-03-29,12:15,1619.5,0.80975
2021-03-29,12:45,1614.4,0.8072
2021-03-29,13:15,1611.3,0.80565
2021-03-29,13:45,1606.7,0.80335
2021-03-29,14:15,1617.1,0.80855
2021-03-29,14:45,1612.1,0.80605
2021-03-29,15:15,1617.1,0.80855
2021-03-29,15:45,1616.6,0.8083
2021-03-29,16:15,1618.9,0.80945
2021-03-29,16:45,1621.6,0.8108
2021-03-29,17:15,1621.9,0.81095
2021-03-29,17:45,1617.3,0.80865
2021-03-29,18:15,1621.5,0.81075
2021-03-29,18:45,1626,0.813
2021-03-29,19:15,1625.8,0.8129
2021-03-29,19:45,1625.7,0.81285
2021-03-29,20:15,1623.3,0.81165
2021-03-29,20:45,1627,0.8135
2021-03-29,21:15,1623.2,0.8116
2021-03-29,21:45,1629.4,0.8147
2021-03-29,22:15,1629.9,0.81495
2021-03-29,22:45,1629.9,0.81495
2021-03-29,23:15,1629.7,0.81485
2021-03-29,23:45,1630.2,0.8151
2021-03-30,0:15,1631.2,0.8156
2021-03-30,0:45,1629.2,0.8146
2021-03-30,1:15,1625.6,0.8128
2021-03-30,1:45,1631.4,0.8157
2021-03-30,2:15,1631.8,0.8159
2021-03-30,2:45,1630.2,0.8151
2021-03-30,3:15,1630.8,0.8154
2021-03-30,3:45,1631.5,0.81575
2021-03-30,4:15,1630.5,0.81525
2021-03-30,4:45,1628.5,0.81425
2021-03-30,5:15,1631.6,0.8158
2021-03-30,5:45,1631.6,0.8158
2021-03-30,6:15,1631.5,0.81575
2021-03-30,6:45,1632.1,0.81605
2021-03-30,7:15,1633.3,0.81665
2021-03-30,7:45,1633.3,0.81665
2021-03-30,8:15,1633.2,0.8166
2021-03-30,8:45,1624.3,0.81215
2021-03-30,9:15,1628.6,0.8143
2021-03-30,9:45,1627.3,0.81365
2021-03-30,10:15,1626.9,0.81345
2021-03-30,10:45,1622.4,0.8112
2021-03-30,11:15,1623.9,0.81195
2021-03-30,11:45,1619.8,0.8099
2021-03-30,12:15,1616.2,0.8081
2021-03-30,12:45,1615.3,0.80765
2021-03-30,13:15,1619.7,0.80985
2021-03-30,13:45,1612,0.806
2021-03-30,14:15,1609.2,0.8046
2021-03-30,14:45,1609,0.8045
2021-03-30,15:15,1611.2,0.8056
2021-03-30,15:45,1608.3,0.80415
2021-03-30,16:15,1607.1,0.80355
2021-03-30,16:45,1614.7,0.80735
2021-03-30,17:15,1617.2,0.8086
2021-03-30,17:45,1619.8,0.8099
2021-03-30,18:15,1624.4,0.8122
2021-03-30,18:45,1616.9,0.80845
2021-03-30,19:15,1622,0.811
2021-03-30,19:45,1628.2,0.8141
2021-03-30,20:15,1628.4,0.8142
2021-03-30,20:45,1628.4,0.8142
2021-03-30,21:15,1628.9,0.81445
2021-03-30,21:45,1629.9,0.81495
2021-03-30,22:15,1630,0.815
2021-03-30,22:45,1630.1,0.81505
2021-03-30,23:15,1630.1,0.81505
2021-03-30,23:45,1629.9,0.81495
2021-03-31,0:15,1630.6,0.8153
2021-03-31,0:45,1631.4,0.8157
2021-03-31,1:15,1629.9,0.81495
2021-03-31,1:45,1632,0.816
2021-03-31,2:15,1631.8,0.8159
2021-03-31,2:45,1630.8,0.8154
2021-03-31,3:15,1631.7,0.81585
2021-03-31,3:45,1632.7,0.81635
2021-03-31,4:15,1632.6,0.8163
2021-03-31,4:45,1633.4,0.8167
2021-03-31,5:15,1632.8,0.8164
2021-03-31,5:45,1634.1,0.81705
2021-03-31,6:15,1633.8,0.8169
2021-03-31,6:45,1629.8,0.8149
2021-03-31,7:15,1633.6,0.8168
2021-03-31,7:45,1633.7,0.81685
2021-03-31,8:15,1633.5,0.81675
2021-03-31,8:45,1632.6,0.8163
2021-03-31,9:15,1631.7,0.81585
2021-03-31,9:45,1631.1,0.81555
2021-03-31,10:15,1629.1,0.81455
2021-03-31,10:45,1628.8,0.8144
2021-03-31,11:15,1628.3,0.81415
2021-03-31,11:45,1626.2,0.8131
2021-03-31,12:15,1625.5,0.81275
2021-03-31,12:45,1624.8,0.8124
2021-03-31,13:15,1623.8,0.8119
2021-03-31,13:45,1622.2,0.8111
2021-03-31,14:15,1621.8,0.8109
2021-03-31,14:45,1621.8,0.8109
2021-03-31,15:15,1620.6,0.8103
2021-03-31,15:45,1618.8,0.8094
2021-03-31,16:15,1620.5,0.81025
2021-03-31,16:45,1620.2,0.8101
2021-03-31,17:15,1620.8,0.8104
2021-03-31,17:45,1621.9,0.81095
2021-03-31,18:15,1603.5,0.80175
2021-03-31,18:45,1625.9,0.81295
2021-03-31,19:15,1625.9,0.81295
2021-03-31,19:45,1625.3,0.81265
2021-03-31,20:15,1626.4,0.8132
2021-03-31,20:45,1623.3,0.81165
2021-03-31,21:15,1627.9,0.81395
2021-03-31,21:45,1628.7,0.81435
2021-03-31,22:15,1629.7,0.81485
2021-03-31,22:45,1629,0.8145
2021-03-31,23:15,1629.4,0.8147
2021-03-31,23:45,1629.4,0.8147
2021-04-01,0:15,1630,0.815
2021-04-01,0:45,1630.1,0.81505
2021-04-01,1:15,1630.6,0.8153
2021-04-01,1:45,1630.4,0.8152
2021-04-01,2:15,1630.7,0.81535
2021-04-01,2:45,1630.5,0.81525
2021-04-01,3:15,1630.4,0.8152
2021-04-01,3:45,1631,0.8155
2021-04-01,4:15,1632.4,0.8162
2021-04-01,4:45,1632.4,0.8162
2021-04-01,5:15,1631.8,0.8159
2021-04-01,5:45,1632.3,0.81615
2021-04-01,6:15,1632,0.816
2021-04-01,6:45,1632.6,0.8163
2021-04-01,7:15,1632.2,0.8161
2021-04-01,7:45,1632.5,0.81625
2021-04-01,8:15,1632,0.816
2021-04-01,8:45,1630.5,0.81525
2021-04-01,9:15,1630.5,0.81525
2021-04-01,9:45,1631.2,0.8156
2021-04-01,10:15,1629.9,0.81495
2021-04-01,10:45,1628.8,0.8144
2021-04-01,11:15,1628.4,0.8142
2021-04-01,11:45,1627.3,0.81365
2021-04-01,12:15,1625.8,0.8129
2021-04-01,12:45,1624.3,0.81215
2021-04-01,13:15,1624.7,0.81235
2021-04-01,13:45,1622.5,0.81125
2021-04-01,14:15,1622.2,0.8111
2021-04-01,14:45,1621.8,0.8109
2021-04-01,15:15,1622.2,0.8111
2021-04-01,15:45,1621.7,0.81085
2021-04-01,16:15,1622.2,0.8111
2021-04-01,16:45,1621.7,0.81085
2021-04-01,17:15,1623.3,0.81165
2021-04-01,17:45,1625,0.8125
2021-04-01,18:15,1626,0.813
2021-04-01,18:45,1626.9,0.81345
2021-04-01,19:15,1628.3,0.81415
2021-04-01,19:45,1628.6,0.8143
2021-04-01,20:15,1629.5,0.81475
2021-04-01,20:45,1629.4,0.8147
2021-04-01,21:15,1629.8,0.8149
2021-04-01,21:45,1630.1,0.81505
2021-04-01,22:15,1632,0.816
2021-04-01,22:45,1630.9,0.81545
2021-04-01,23:15,1632,0.816
2021-04-01,23:45,1632.6,0.8163
2021-04-02,0:15,1633,0.8165
